geography code,Percent no qualifications 16 and over,Percent bad and very band health,Population density per km,Percent lone family household
E01024664,22.65688672,8.474576271,13706,6.598240469
E01024665,17.29200653,6.290531777,17072.9,9.046454768
E01024666,27.34693878,10.2739726,11262.7,7.234042553
E01024667,26.63421419,11.72529313,13655.6,6.9828722
E01024668,17.40384615,4.605263158,8957,7.352941176
E01024669,15.40762902,4.704532415,10336.1,8.359621451
E01024670,21.38554217,6.481481481,9769.7,5.562422744
E01024671,22.14912281,8.750754375,17912.1,8.205128205
E01024672,27.60330579,9.305461902,11094.7,6.901840491
E01024673,22.24409449,6.852248394,10964.7,6.37037037
E01024674,15.95505618,5.684596577,11174.4,5.773195876
E01024675,16.70135276,3.914428766,21532.7,5.56745182
E01024676,24.95575221,8.592661403,19735,5.917159763
E01024677,22.2301644,8.172280508,14268.1,5.837173579
E01024679,31.35669362,8.788598575,11410.5,3.49907919
E01024680,20.35714286,5.272618334,18596.5,6.41025641
E01024681,16.42905635,5.246589717,21695.2,5.354058722
E01024682,29.12258867,10.08440693,17878.5,6.487695749
E01024683,34.22664625,14.46983011,19171.9,5.483870968
E01024684,24.13793103,7.159221077,19414,7.356948229
E01024685,27.58855586,7.959641256,19417.2,5.217391304
E01024686,26.67627974,9.698795181,15429.3,5.679287305
E01024687,30.1559792,10.6545961,20517.8,5.901116427
E01024688,25.39573297,8.236658933,15700.1,6.43153527
E01024689,19.69111969,6.672091131,10125.8,5.882352941
E01024690,24.38638163,8.310055866,20634.5,5.141843972
E01024691,18.38161838,5.737051793,16931.5,6.349206349
E01024692,20.38970077,5.74912892,20218.3,5.477031802
E01024693,13.20103538,4.620938628,21081.8,5.168539326
E01024694,22.85287528,7.402912621,28791.2,6.303236797
E01024695,18.93203883,5.283018868,20939.6,6.557377049
E01024696,23.20709106,8.051948052,13498.2,3.529411765
E01024697,21.67906482,8.970099668,12678.6,8.100147275
E01024698,18.30624465,5.43554007,14145.9,3.8647343
E01024699,23.52537723,7.498660953,9775.6,4.237288136
E01024700,16.25344353,5.230596175,17225.4,8.238636364
E01024702,26.36600173,8.462104489,12352.5,2.35131397
E01024703,17.55725191,5.501618123,21363.2,6.14334471
E01024704,18.3908046,5.577244841,21755.5,5.34351145
E01024705,22.25705329,5.99078341,23159.6,4.288499025
E01024706,13.61665221,5.137227305,20164.4,4.87804878
E01024707,13.42512909,4.899135447,5276,4.948453608
E01024708,18.3625731,4.654654655,16409.8,6.52173913
E01024709,19.26298157,5.571635311,19986.9,5.077262693
E01024710,18.16056118,7.26182545,18202.4,3.962703963
E01024711,15.79391892,6.029106029,29907.8,3.149606299
E01024712,20.38263429,6.493506494,15009.4,6.628787879
E01024713,21.2352533,7.425474255,15371.5,5.263157895
E01024714,25.1841929,10.6547619,24430.8,6.214689266
E01024715,23.46938776,8.741442865,4602.8,6.732348112
E01024716,15.55944056,5.202863962,23551.9,6.389776358
E01024717,22.6993865,7.460732984,23521,5.076142132
E01024718,15.07220217,3.414996288,23383.5,6.065857886
E01024719,13.57296137,3.114035088,13477.8,6.865284974
E01024720,16.2138475,4.651162791,15218.7,5.933682373
E01024721,13.75565611,4.020848846,15947.1,3.091190108
E01024722,12.80878317,2.478134111,23682.9,5.871212121
E01024723,8.949416342,3.639728563,16080.6,4.307116105
E01024724,11.71277222,2.482100239,17553.7,6.804123711
E01024725,13.00236407,3.25732899,15253.8,9.090909091
E01024726,17.85476349,4.93107105,24373,6.451612903
E01024728,20.05513439,5.179282869,19821.1,5.496453901
E01024729,16.69128508,5.578391075,21882.1,5.017921147
E01024730,17.37991266,4.688644689,11268.1,7.235890014
E01024731,18.7628866,5.897887324,17713.7,6.649937265
E01024732,12.78852152,2.172863351,19303.5,9.927007299
E01024733,9.250175193,2.680067002,12050.9,9.337860781
E01024734,16.05471562,5.186089079,11203.5,10.11560694
E01024735,18.78009631,5.138339921,26378.8,6.603773585
E01024736,19.17424773,5.370985604,14755.4,6.260575296
E01024737,15.2866242,3.060813532,18103.4,7.195301028
E01024740,15.40298507,4.584382872,20074.4,5.008635579
E01024741,25.77777778,7.393483709,19130.4,4.430379747
E01024742,22.37312366,6.090266449,12913.8,5.354330709
E01024743,20.28701892,5.570433851,12313.4,7.822410148
E01024744,16.65653495,2.854230377,20641.9,3.537735849
E01024745,12.08096142,3.148751357,17444.3,4.183266932
E01024746,13.18681319,2.34082397,3729.2,8.084358524
E01024747,27.92574657,7.602339181,12128.1,6.320907618
E01024748,9.938434477,1.973684211,24656.7,4.279279279
E01024749,20.56680162,4.981549815,7537.3,6.355140187
E01024750,18.82542237,5.515430072,6449.8,8.865979381
E01024751,15,4.188829787,11990.3,5.641748942
E01024752,11.79138322,2.948255114,11126,7.387387387
E01024753,10.72279587,4.245880862,11139.2,6.55226209
E01024754,10.85876508,2.475532527,16646.8,9.77443609
E01024755,8.576755749,2.308447937,11819.5,10.1010101
E01024756,16.00985222,5.280312907,21617,3.787878788
E01024757,12.3853211,2.187120292,20018.9,5.263157895
E01024758,12.53709199,3.539823009,17481,5.418719212
E01024760,12.62050833,3.01406564,28773.8,2.070393375
E01024761,16.71372106,4.22336931,21315.5,4.676258993
E01024762,14.99717035,2.905677246,15775.9,8.30449827
E01024763,19.164396,4.108584006,19567.6,5.082212257
E01024764,26.14259598,7.449209932,18347.3,7.606973059
E01024765,15.04986401,3.647416413,15075.6,6.776859504
E01024767,21.0723192,6.570743405,7085.5,8.108108108
E01024768,12.09893048,3.243540407,8010.3,10.33478894
E01024771,20.14676451,5.149330587,2792.3,11.06500692
E01024772,18.04623415,5.066344994,13860.3,10.44776119
E01024773,20.77562327,5.180442375,6224.5,9.943977591
E01024775,22.40128928,7.198096371,9566.1,5.418719212
E01024776,26.18147448,5.992779783,19509.9,6.715328467
E01024777,22.85115304,8.168529665,21871,4.283604136
E01024778,6.237148732,1.732539253,12270.1,7.819548872
E01024779,15.63539587,4.454101032,10132.9,6.789250354
E01024780,13.2628153,3.816793893,9778.5,7.475083056
E01024781,13.71601208,3.997975709,12559,3.985507246
E01024782,10.57401813,2.373158756,13926.1,10.18404908
E01024783,20.42042042,6.30517024,14867.4,8.849557522
E01024785,14.43633414,3.418803419,17724,9.852216749
E01024786,18.0783818,4.232534421,19592.1,4.675324675
E01024787,12.64822134,3.877221325,15911.3,7.932692308
E01024788,20.95070423,4.314544189,19571.5,6.645898235
E01024789,13.11288483,2.770562771,19798.7,6.306306306
E01024790,20.75055188,5.740432612,10347.9,7.579787234
E01024791,12.04605846,2.99270073,6742.8,8.833333333
E01024792,9.571619813,1.725997843,17749.3,5.045045045
E01024793,14.60750853,4.731679169,14003,10.59907834
E01024794,14.96296296,3.356890459,9069.8,7.705779335
E01024795,23.24598478,6.942675159,26028.9,6.680161943
E01024796,14.68218442,6.069364162,7044.8,8.034188034
E01024797,10.90252708,3.558504222,5519.5,15.61085973
E01024798,15.87467363,3.870693322,10867.5,9.223300971
E01024799,9.816971714,3.72465818,654.5,6.26118068
E01024800,6.869633099,2.40592227,1634.1,3.840472674
E01024802,10.87378641,3.178082192,11917.7,0.979020979
E01024803,12.48665955,4.170249355,2419.6,10.37414966
E01024804,8.354866494,1.635846373,13418.1,11.04166667
E01024805,12.48085758,2.568807339,11308.1,15.48042705
E01024806,13.3282559,4.449789537,12968.6,9.473684211
E01024807,19.63330787,7.10723192,10270.6,1.903367496
E01024808,12.55319149,2.915951973,15835.1,3.95480226
E01024809,14.59412781,4.522968198,5119.3,1.470588235
E01024810,12.29135053,3.229737965,6679.4,3.174603175
E01024811,15.09625127,3.271812081,5114,7.881773399
E01024812,18.31470335,4.109589041,2838.5,8.713692946
E01024813,20.55722892,4.978220286,11171.4,8.947368421
E01024814,18.33810888,3.955696203,4366.8,7.441016334
E01024815,21.80143296,4.260651629,20959.7,10.59701493
E01024816,13.9050791,3.708609272,15348.8,8.467153285
E01024817,6.088825215,1.761597181,9319.8,9.090909091
E01024818,7.967032967,2.845982143,2825.7,7.125307125
E01024819,6.331045004,2.757715036,6863.4,8.372827804
E01024820,6.854531607,1.485714286,5979.9,2.450229709
E01024821,13.98601399,3.812741313,44334.3,2.00927357
E01024822,13.31841074,2.873821284,41069.5,1.708074534
E01024823,8.915971777,2.640086207,26877,2.52764613
E01024824,7.480916031,2.063679245,7071.2,1.804511278
E01024825,14.90299824,5.464071856,15783.1,7.556270096
E01024826,15.23809524,4.772234273,8814.1,4.383116883
E01024827,15.39108495,4.191616766,11643,1.943198804
E01024828,15.40880503,4.406130268,3647.7,0.487012987
E01024829,13.89992057,3.630769231,12162.3,4.694835681
E01024830,20.09073234,6.751054852,4284.7,3.559510567
E01024831,18.57010214,4.585798817,2996.6,5.204872647
E01024832,10.0308642,3.42927128,3011.2,3.212290503
E01024833,14.82926829,4.800936768,22689.8,2.812939522
E01024834,9.187279152,2.209197475,13082.1,8.146067416
E01024835,8.673469388,3.006789525,1464.6,6.729475101
E01024836,16.75432006,3.919308357,8840.8,3.494176373
E01024837,10.52259887,2.960172228,3726.6,6.209150327
E01024838,7.306273063,2.379603399,16809.5,1.870748299
E01024839,12.01966041,2.526825891,3425.2,6.976744186
E01024840,24.92795389,5.328310011,36443.3,1.309328969
E01024841,18.75825627,6.063668519,34507.7,2.208201893
E01024842,21.78812923,6.625766871,21029.6,0.949367089
E01024843,20.37366548,5.821205821,3221.3,5.177993528
E01024844,13.89114541,4.416403785,29382.4,0.591715976
E01024845,14.90566038,3.82916053,19435.6,1.22324159
E01024846,15.8392435,5.431502716,2186.9,3.55987055
E01024847,18.62509992,3.909205549,2891.1,2.521008403
E01024848,16.2708883,5.899705015,2526.9,3.681885125
E01024849,12.2044241,3.884093711,4562.5,5.175983437
E01024850,9.156844968,4.044117647,4038.5,3.365384615
E01024851,10.30075188,2.739726027,8626.6,3.362573099
E01024852,6.143667297,1.820830299,5127.3,3.416856492
E01024853,10.08249313,3.526818516,3646.4,7.848101266
E01024854,9.260700389,3.015384615,8760.9,6.553398058
E01024855,37.28956229,12.89875173,6571.7,8.321775312
E01024856,32.47978437,4.743651174,666.8,6.303418803
E01024857,28.69991823,9.839228296,10366.5,4.855842185
E01024858,32.73013375,7.992998833,7105.9,9.683794466
E01024859,16.25,5.163043478,11639.1,8.532934132
E01024860,15.05190311,5.628654971,8291.4,9.076682316
E01024861,17.76315789,4.186795491,7270.4,7.011686144
E01024862,16.04538088,4.655870445,6997.8,4.395604396
E01024863,23.68640534,7.652733119,7391.5,7.624633431
E01024864,24.03770621,6.257822278,3277.3,4.761904762
E01024865,30.33613445,13.54240912,2875.3,7.044410413
E01024866,26.25429553,8.191925102,5009.2,6.333333333
E01024867,14.47925487,4.48199853,4731.9,5.974842767
E01024868,15.83756345,4.725085911,8217.6,5.182341651
E01024869,14.24025457,5.451936872,1809.3,3.045685279
E01024870,15.16064257,4.533565824,3830.4,6.697459584
E01024871,18.53568119,5.287713841,6961.7,5.409356725
E01024872,30.3807947,10.06289308,7264.5,4.475982533
E01024873,20.48300537,6.420664207,2669.2,6.032719836
E01024874,15.88888889,5.539358601,6963.7,5.627705628
E01024875,36.53705062,5.714285714,7804.5,2.75
E01024876,33.35755814,5.925537493,8716.9,4
E01024877,30.19961365,6.475170399,6286.4,6.368330465
E01024878,33.95953757,5.236907731,7700.3,4.332129964
E01024879,21.30750605,5.428747687,9268.2,4.774535809
E01024880,29.02439024,8.494475138,9706.3,3.764115433
E01024881,19.83985765,5.685856432,9061.7,2.257761054
E01024882,22.82704126,7.301808067,6103.8,5.12295082
E01024883,25.34524777,8.520179372,4686.6,7.294429708
E01024884,24.59259259,7.891566265,7492.6,5.429071804
E01024885,23.51168048,8.68226601,6937.5,5.544554455
E01024886,24.47078747,6.705729167,7005.3,2.517985612
E01024887,24.55716586,7.059585492,6227.4,6.101190476
E01024888,16.56920078,5.346744309,17454.5,7.906295754
E01024889,19.07894737,6.63507109,6916,5.214723926
E01024890,25.65947242,8.278737344,2887.9,5.295007564
E01024891,21.45192937,6.492199295,3959.7,4.55075846
E01024892,25.61576355,7.551919446,8375.8,3.783783784
E01024893,32.11469534,7.73777539,7763.9,4.622871046
E01024894,21.12403101,5.803571429,8750.6,5.466237942
E01024895,36.14988979,6.096897115,5245.5,7.86163522
E01024896,20.65602837,6.529453513,8907.4,13.44383057
E01024897,29.65838509,8.891752577,9350.9,4.15282392
E01024898,33.75616631,6.595744681,6972.4,4.448742747
E01024899,30.42471042,9.215219976,9064.4,4.093567251
E01024900,34.75851148,9.490740741,7790.3,3.991596639
E01024901,12.60387812,4.222093696,2176.8,5.076142132
E01024902,25.20793346,8.26109128,319.5,3.370786517
E01024903,20.94522019,6.103286385,7679.2,6.721311475
E01024904,20.93482554,6.168831169,5778.8,8.09352518
E01024905,15.97289448,3.385826772,7545.8,4.806565064
E01024906,30.1768397,10.12826183,5009.1,4.375
E01024907,29.44444444,8.393632417,5010.1,3.888888889
E01024908,26.28043661,8.985132515,7745.2,3.073286052
E01024909,27.42735648,9.822485207,5555.6,2.002224694
E01024910,23.80122058,6.643598616,9850.6,2.225312935
E01024911,21.02834542,8.14774579,5208.3,4.921259843
E01024912,17.05882353,5.576208178,12360.3,6.793048973
E01024913,12.5,3.61351139,9184.3,6.610169492
E01024914,15.48709409,4.66954023,9544.9,3.556485356
E01024915,14.60569295,4.495210022,10649.9,3.319502075
E01024916,15.13292434,4.426324985,7131.6,5.438066465
E01024917,19.60921144,5.848291836,11364.3,4.971590909
E01024918,12.65060241,3.497706422,10554.5,7.185628743
E01024920,14.17417417,4.842105263,11037.6,4.966887417
E01024921,12.82782212,3.35839599,4606.9,3.06122449
E01024922,19.26369863,4.728299224,4352.3,5.862068966
E01024923,17.15328467,4.357976654,1568.5,3.926096998
E01024924,16.07142857,5.910987483,6412.3,6.446280992
E01024925,26.49446494,9.499136442,3808.4,4.160475483
E01024926,18.22033898,5.701394586,11432.7,3.993610224
E01024927,21.55237378,5.689548547,10348.8,7.553956835
E01024928,24.0632806,5.578512397,9415.6,5
E01024930,18.46808511,6.031528444,7769,4.109589041
E01024931,19.03508772,5.184659091,4147.1,4.218928164
E01024933,17.96246649,6.473724296,7829.7,6.285714286
E01024934,14.09155937,3.454437165,7718.6,4.488330341
E01024935,21.00768574,5.551443375,12314.5,5.10328068
E01024936,20.57761733,6.702898551,11068.8,4.992435703
E01024937,11.77829099,6.080634501,9846.2,5.430463576
E01024938,15.37544696,4.263382283,12060.9,4.87804878
E01024939,11.45610278,3.221649485,11863.7,11.37339056
E01024940,23.63238512,9.219858156,14432.6,4.647435897
E01024941,26.61870504,7.887771308,10909.1,5.740181269
E01024942,27.91762014,11.51898734,11013.2,3.36906585
E01024943,18.68549701,4.838031132,11916,7.633587786
E01024944,8.377270064,2.45677889,12019.1,5.053598775
E01024946,13.32684825,5.665024631,10394.3,3.319502075
E01024947,6.967984934,2.75862069,12574.9,6.373626374
E01024948,10.94996374,4.023668639,12194.2,3.462321792
E01024950,10.02710027,2.602230483,1751,6.043956044
E01024951,23.21219226,7.294317218,1162.1,5.555555556
E01024952,23.92156863,10.41837572,1821.6,4.373757455
E01024953,23.79216044,9.906001446,2770.3,4.495912807
E01024954,15.90563166,6.921086675,10738.5,4.293785311
E01024955,14.49275362,4.585152838,14522.4,4.55311973
E01024956,11.97754211,4.903495044,5670.7,2.985074627
E01024957,12.62376238,3.194765204,11526.4,4.58135861
E01024958,15.5386082,6.198034769,8381.7,3.143712575
E01024959,21.90656566,7.55,10236.8,6.880733945
E01024960,22.15909091,5.599104143,8325.2,4.606240713
E01024961,19.17808219,4.746835443,4906.2,5.194805195
E01024962,21.69312169,6.402640264,8575.6,5.247376312
E01024963,17.45776348,4.039735099,16532,4.976671851
E01024964,13.36858006,4.15601023,10937.3,6.382978723
E01024965,12.45928339,3.006993007,14945.1,5.64516129
E01024966,14.1834743,3.105263158,20862.7,4.814004376
E01024967,17.62488219,4.056291391,15343.4,5.85443038
E01024968,8.582949309,2.875399361,18774.3,5.284552846
E01024969,18.7716263,7.117437722,38956.8,1.631701632
E01024970,12.73374889,3.414996288,18320.4,3.874538745
E01024971,14.77572559,4.6989721,10943.5,3.564727955
E01024972,12.85855589,3.422370618,10143.6,6.459330144
E01024973,14.9726776,5.560791706,14652.8,4.8
E01024974,12.02389843,1.815904822,10394.3,10.21276596
E01024975,19.03914591,9.692058347,20596.6,6.707317073
E01024976,16.09110948,5.857230018,12755.6,5.487804878
E01024977,8.097165992,3.121516165,13633.3,5.116959064
E01024978,12.04481793,4.651162791,14223.4,5.263157895
E01024979,10.54421769,2.299703264,5236,5.227655987
E01024980,12.13768116,4.943820225,14033.6,3.641881639
E01024981,16.1209068,5.622188906,6247.4,3.055555556
E01024982,17.24137931,6.06957809,6671.3,4.845222073
E01024983,8.823529412,2.775850104,2773.8,3.877005348
E01024984,15.99684791,5.792044662,7031.5,12.20043573
E01024985,14.2021721,5.52799433,10824.5,5.485232068
E01024986,23.38009352,10.2484472,3830.7,6.531531532
E01024987,19.56331878,10.53024645,6868.3,4.932735426
E01024988,21.35452661,7.374443738,11985.8,4.655870445
E01024989,14.41152922,7.620320856,9286.8,4.789272031
E01024990,13.1097561,5.337078652,6341.3,4.133858268
E01024991,19.19917864,5.787476281,7475.1,3.984063745
E01024992,15.66358025,6.025824964,10231.9,3.269230769
E01024993,13.65260901,5.055487053,2955.7,5.142857143
E01024994,12.26551227,5.837075048,6118,6.11814346
E01024995,15.15892421,6.331877729,7845.7,6.072874494
E01024996,20.76852699,9.991603694,8115.9,6.404958678
E01024997,16.87697161,6.643356643,4187.3,3.83480826
E01024998,20.84527221,6.188548294,6678.6,4.901960784
E01024999,17.8802589,6.753962784,6207.2,5.46875
E01025000,18.49126035,8.47595762,11443.1,4.62633452
E01025001,17.06108971,7.728337237,9982.5,6.237816764
E01025002,15.63318777,5.251951739,12794.3,4.316546763
E01025003,15.47861507,4.084014002,13154.4,7.348242812
E01025004,15.63342318,5.045180723,10681.7,5.028735632
E01025005,21.17920869,7.487753674,11711.3,4.467805519
E01025006,23.62362362,9.046454768,13159.6,5.154639175
E01025007,11.04903786,3.408521303,8985.1,3.021978022
E01025008,11.82682154,3.839285714,16029.5,2.552552553
E01025009,22.21391174,7.979407979,11683.7,3.15581854
E01025010,14.03858949,5.416666667,18179.6,5.06993007
E01025011,25.61919505,8.067664281,16571.9,6.361829026
E01025012,12.26799457,3.989844033,16856.4,5.860805861
E01025013,18.69090909,6.472303207,12212.8,5.89254766
E01025014,14.16949153,4.4,13736,5.904761905
E01025015,13.76075059,2.715231788,3390.4,2.330097087
E01025016,9.800995025,3.600514359,6333.3,2.619414484
E01025017,21.95704057,11.41868512,1906.2,2.496099844
E01025018,15.85944919,6.075533662,5850.5,8.112582781
E01025019,10.34700315,2.790942601,4006.9,1.848428835
E01025020,13.93939394,5.131860299,3532,2.551834131
E01025021,13.79310345,4.328358209,7652.6,8.23723229
E01025022,10.87651951,3.415154749,7151.8,3.089430894
E01025023,13.18879855,4.746835443,1059.7,2.286401925
E01025024,21.80120813,7.299270073,7639.7,3.120124805
E01025025,14.41223833,6.213965407,6512.2,2.43902439
E01025026,16.47446458,6.254392129,1133.9,2.05655527
E01025027,13.04945055,3.685636856,5709.8,2.950310559
E01025028,13.31775701,4.004929144,2024.7,3.04414003
E01025029,16.75900277,5.015432099,4761,4.208754209
E01025030,14.32945499,4.816955684,10078.3,3.924646782
